,Iteration,Time,Fitness,Temperature,max_iters
473,473,0.049861663999999806,28.0,0.05,2500
474,474,0.049938347999999966,28.0,0.05,2500
475,475,0.050014527000000086,28.0,0.05,2500
476,476,0.05009149599999985,28.0,0.05,2500
477,477,0.05016822799999998,28.0,0.05,2500
478,478,0.05024495699999987,28.0,0.05,2500
479,479,0.05032093300000007,28.0,0.05,2500
480,480,0.050398850000000106,28.0,0.05,2500
481,481,0.05047520900000002,28.0,0.05,2500
482,482,0.0505504779999999,28.0,0.05,2500
483,483,0.05062579699999992,28.0,0.05,2500
484,484,0.05070182299999981,28.0,0.05,2500
485,485,0.05077807699999992,28.0,0.05,2500
486,486,0.050853060999999755,28.0,0.05,2500
487,487,0.05092920199999984,28.0,0.05,2500
488,488,0.05100305699999996,28.0,0.05,2500
489,489,0.05107788599999985,28.0,0.05,2500
490,490,0.0511536979999998,28.0,0.05,2500
491,491,0.05122842400000005,28.0,0.05,2500
492,492,0.051303079999999834,28.0,0.05,2500
493,493,0.05137757600000015,28.0,0.05,2500
494,494,0.0514522959999999,28.0,0.05,2500
495,495,0.051527998000000075,28.0,0.05,2500
496,496,0.05160103699999974,28.0,0.05,2500
497,497,0.0516756909999998,28.0,0.05,2500
498,498,0.051750087999999916,28.0,0.05,2500
499,499,0.05182549500000011,28.0,0.05,2500
500,500,0.05200236800000013,28.0,0.05,2500
501,501,0.05209044500000015,28.0,0.05,2500
502,502,0.052170027999999924,28.0,0.05,2500
503,503,0.05224977700000011,28.0,0.05,2500
504,504,0.05232765699999975,28.0,0.05,2500
505,505,0.05240497799999977,28.0,0.05,2500
506,506,0.052481407000000146,28.0,0.05,2500
507,507,0.05255801800000004,28.0,0.05,2500
508,508,0.0526346740000001,28.0,0.05,2500
509,509,0.05271371300000016,28.0,0.05,2500
510,510,0.05279175200000008,28.0,0.05,2500
511,511,0.052870416999999836,28.0,0.05,2500
512,512,0.05294709700000011,28.0,0.05,2500
513,513,0.05302523800000003,28.0,0.05,2500
514,514,0.05316096299999984,28.0,0.05,2500
515,515,0.053239378999999865,28.0,0.05,2500
516,516,0.053317285999999964,28.0,0.05,2500
517,517,0.05339554999999985,28.0,0.05,2500
518,518,0.05347345999999975,28.0,0.05,2500
519,519,0.05355159000000009,28.0,0.05,2500
520,520,0.05362803100000013,28.0,0.05,2500
521,521,0.05370647300000009,28.0,0.05,2500
522,522,0.05378403799999987,28.0,0.05,2500
523,523,0.05386209399999986,28.0,0.05,2500
524,524,0.05393784299999993,28.0,0.05,2500
525,525,0.054014297999999794,28.0,0.05,2500
526,526,0.05409356799999987,28.0,0.05,2500
527,527,0.05417139000000004,28.0,0.05,2500
528,528,0.05424959799999973,28.0,0.05,2500
529,529,0.05432759300000001,28.0,0.05,2500
530,530,0.05440932200000015,28.0,0.05,2500
531,531,0.054488153999999955,28.0,0.05,2500
532,532,0.054565783999999784,28.0,0.05,2500
533,533,0.05464561099999976,28.0,0.05,2500
534,534,0.05472351799999986,28.0,0.05,2500
535,535,0.05480177399999997,28.0,0.05,2500
536,536,0.05487986900000008,28.0,0.05,2500
537,537,0.05495885300000003,28.0,0.05,2500
538,538,0.05503722200000016,28.0,0.05,2500
539,539,0.0551181129999998,28.0,0.05,2500
540,540,0.0551965769999998,28.0,0.05,2500
541,541,0.055302597999999925,28.0,0.05,2500
542,542,0.05543774800000012,28.0,0.05,2500
543,543,0.055596302999999736,28.0,0.05,2500
544,544,0.055804526999999826,28.0,0.05,2500
545,545,0.05610099299999982,28.0,0.05,2500
546,546,0.0563482099999999,28.0,0.05,2500
547,547,0.056495112999999986,28.0,0.05,2500
548,548,0.056577230999999895,28.0,0.05,2500
549,549,0.05667887599999988,28.0,0.05,2500
550,550,0.056813007999999776,28.0,0.05,2500
551,551,0.05689083100000003,28.0,0.05,2500
552,552,0.056969903000000155,28.0,0.05,2500
553,553,0.05704772899999977,28.0,0.05,2500
554,554,0.05712698199999977,28.0,0.05,2500
555,555,0.05726074300000006,28.0,0.05,2500
556,556,0.05735633500000015,28.0,0.05,2500
557,557,0.057432898000000066,28.0,0.05,2500
558,558,0.05751204300000001,28.0,0.05,2500
559,559,0.05762418200000008,28.0,0.05,2500
560,560,0.057749932000000115,28.0,0.05,2500
561,561,0.05785151300000013,28.0,0.05,2500
562,562,0.057996944999999744,28.0,0.05,2500
563,563,0.05812301899999994,28.0,0.05,2500
564,564,0.05822228499999982,28.0,0.05,2500
565,565,0.058389162999999744,28.0,0.05,2500
566,566,0.05846693400000014,28.0,0.05,2500
567,567,0.0585462699999999,28.0,0.05,2500
568,568,0.058625145000000156,28.0,0.05,2500
569,569,0.05870334399999999,28.0,0.05,2500
570,570,0.05878149999999982,28.0,0.05,2500
571,571,0.05885876500000009,28.0,0.05,2500
572,572,0.05893673299999991,28.0,0.05,2500
573,573,0.05901521799999987,28.0,0.05,2500
