,Iteration,Time,Fitness,Restarts,max_iters,current_restart
473,473,0.0274454999999989,24.0,20,2500,0
474,474,0.027502251000001365,24.0,20,2500,0
475,475,0.02755698299999665,24.0,20,2500,0
476,476,0.02761775999999827,24.0,20,2500,0
477,477,0.027675610999999378,24.0,20,2500,0
478,478,0.027740756000000033,24.0,20,2500,0
479,479,0.02780196100000154,24.0,20,2500,0
480,480,0.027866590000002134,24.0,20,2500,0
481,481,0.027931528999999955,24.0,20,2500,0
482,482,0.027999645999997824,24.0,20,2500,0
483,483,0.028064979999996353,24.0,20,2500,0
484,484,0.028123326999995868,24.0,20,2500,0
485,485,0.02818247500000126,24.0,20,2500,0
486,486,0.028249850000001686,24.0,20,2500,0
487,487,0.02831529599999527,24.0,20,2500,0
488,488,0.02838107200000195,24.0,20,2500,0
489,489,0.028437007000000847,24.0,20,2500,0
490,490,0.028495317000000853,24.0,20,2500,0
491,491,0.028555287999999734,24.0,20,2500,0
492,492,0.028621160000000145,24.0,20,2500,0
493,493,0.02869074299999852,24.0,20,2500,0
494,494,0.028757386999998857,24.0,20,2500,0
495,495,0.028813788000000784,24.0,20,2500,0
496,496,0.02887154599999775,24.0,20,2500,0
497,497,0.028938117999999236,24.0,20,2500,0
498,498,0.029005394999998657,24.0,20,2500,0
499,499,0.02906600400000059,24.0,20,2500,0
500,500,0.02913313500000214,24.0,20,2500,0
501,501,0.02920200999999878,24.0,20,2500,0
502,502,0.0292670039999976,24.0,20,2500,0
503,503,0.029332080999999732,24.0,20,2500,0
504,504,0.029389219999998772,24.0,20,2500,0
505,505,0.029455589999997756,24.0,20,2500,0
506,506,0.029516877999995472,24.0,20,2500,0
507,507,0.0295840969999972,24.0,20,2500,0
508,508,0.029642819999999404,24.0,20,2500,0
509,509,0.0297122200000004,24.0,20,2500,0
510,510,0.029786088000001598,24.0,20,2500,0
511,511,0.029852843000000462,24.0,20,2500,0
512,512,0.029918637000001524,24.0,20,2500,0
513,513,0.02998666999999955,24.0,20,2500,0
514,514,0.030053936000001613,24.0,20,2500,0
515,515,0.030116653999996856,24.0,20,2500,0
516,516,0.03018462299999669,24.0,20,2500,0
517,517,0.03024715499999786,24.0,20,2500,0
518,518,0.030315557999998077,24.0,20,2500,0
519,519,0.030381014999996125,24.0,20,2500,0
520,520,0.030443665999996483,24.0,20,2500,0
521,521,0.03050601300000011,24.0,20,2500,0
522,522,0.030565985999999157,24.0,20,2500,0
523,523,0.030626634000000763,24.0,20,2500,0
524,524,0.030741984999998806,24.0,20,2500,0
525,525,0.03080755199999885,24.0,20,2500,0
526,526,0.030878018999999313,24.0,20,2500,0
527,527,0.03094149900000076,24.0,20,2500,0
528,528,0.031006720000000598,24.0,20,2500,0
529,529,0.031068892000000403,24.0,20,2500,0
